Format Version,1.23,Take Name,C22_F_5,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2026-07-09 10.06.40.803 AM,Capture Start Frame,120210,Total Frames in Take,7364,Total Exported Frames,7364,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
46,0.230000,327.082947,213.114731,86.347610,261.678986,175.044861,85.195702,248.188873,213.746719,85.275887,255.427872,261.397308,85.417946,264.106323,212.671432,84.863716,311.607971,211.311554,85.493713,320.883698,261.078918,86.785370,288.155243,261.234802,85.765678,313.269806,173.771515,86.501968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.235000,327.037079,213.183121,86.311867,261.593597,175.125183,85.250587,248.186829,213.746445,85.276901,255.426376,261.402313,85.419395,264.080109,212.827423,84.923439,311.610474,211.311966,85.492065,320.886169,261.077118,86.782112,288.157440,261.230042,85.758392,313.269928,173.771317,86.501945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.240000,327.020172,213.172775,86.292854,261.677460,175.049667,85.198502,248.193924,213.743179,85.276939,255.420715,261.406555,85.424332,264.078339,212.783295,84.911591,311.606567,211.314636,85.495827,320.889221,261.069458,86.775360,288.165985,261.226013,85.758652,313.277527,173.767639,86.501480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.245000,327.023865,213.169220,86.290764,261.681763,175.033783,85.187981,248.196304,213.738281,85.272057,255.424652,261.406830,85.422226,264.098083,212.724167,84.892670,311.614746,211.312210,85.496063,320.890594,261.068207,86.777252,288.159851,261.231506,85.760262,313.276093,173.768021,86.500992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.250000,327.030914,213.164932,86.287338,261.680664,175.037628,85.194130,248.191055,213.737488,85.274590,255.428467,261.399384,85.418015,264.130310,212.287155,84.716171,311.615234,211.309052,85.493538,320.887848,261.065674,86.772659,288.158997,261.229553,85.759903,313.276794,173.762283,86.497726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.255000,327.037079,213.155960,86.272865,261.683441,175.039108,85.195396,248.188522,213.747330,85.278442,255.431290,261.395233,85.418694,264.060089,212.154617,84.716026,311.613739,211.302551,85.490540,320.890259,261.068237,86.769646,288.158478,261.226532,85.760017,313.287537,173.757629,86.483192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.260000,327.027191,213.175232,86.291519,261.683228,175.044510,85.195633,248.191498,213.750992,85.272423,255.427002,261.402496,85.423958,264.131165,212.264450,84.718712,311.614655,211.307526,85.490967,320.891541,261.067291,86.777908,288.154022,261.237946,85.762558,313.282074,173.761917,86.490677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.265000,327.037750,213.160385,86.275154,261.600830,175.112137,85.253265,248.194305,213.739761,85.273865,255.420151,261.401489,85.422554,264.140167,212.275909,84.713387,311.612579,211.313293,85.493446,320.895203,261.065948,86.778748,288.156769,261.228516,85.760376,313.282684,173.761307,86.499260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.270000,327.029938,213.169067,86.287834,261.679138,175.042480,85.195625,248.264877,213.602631,85.336594,255.430313,261.404480,85.420540,264.154755,212.766876,84.858543,311.611694,211.312897,85.493683,320.888519,261.070374,86.777008,288.163544,261.229889,85.760902,313.281921,173.767227,86.495377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.275000,327.022156,213.176941,86.291199,261.678497,175.036880,85.194885,248.200180,213.739578,85.277977,255.428497,261.397919,85.415794,264.113403,212.328629,84.714790,311.605713,211.307617,85.491333,320.884888,261.070068,86.779808,288.165314,261.227448,85.758759,313.278900,173.769119,86.502289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.280000,327.023163,213.178116,86.293564,261.684509,175.039078,85.194847,248.388321,213.777985,85.349594,255.422150,261.400269,85.423233,264.135803,212.259018,84.712646,311.617645,211.306808,85.487480,320.883911,261.070160,86.780273,288.156158,261.233948,85.760834,313.269928,173.773758,86.500153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.285000,327.024994,213.178802,86.295288,261.675385,175.044998,85.190216,248.301361,213.742294,85.246925,255.432999,261.399139,85.422272,264.130585,212.267365,84.716698,311.618774,211.312759,85.496407,320.890167,261.073151,86.774986,288.161285,261.228119,85.755516,313.277130,173.767609,86.497322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.290000,327.027252,213.173859,86.291664,261.679901,175.046799,85.190880,248.198792,213.745529,85.269135,255.428757,261.403809,85.420273,264.061615,212.186798,84.731590,311.613586,211.317154,85.493820,320.887878,261.070587,86.771545,288.156860,261.229340,85.759018,313.274689,173.766983,86.491280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.295000,327.026825,213.166199,86.279442,261.669464,175.040054,85.191895,248.171219,213.744858,85.284660,255.426941,261.401428,85.420250,264.101196,212.668030,84.871513,311.614960,211.305634,85.489639,320.890503,261.068695,86.773071,288.154266,261.227570,85.760223,313.273773,173.768738,86.498566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.300000,327.023163,213.172852,86.292702,261.678802,175.038223,85.190041,248.184448,213.738937,85.273865,255.427811,261.401947,85.424171,264.072784,212.810913,84.922508,311.611572,211.309296,85.489883,320.893738,261.066101,86.771507,288.154510,261.228943,85.760910,313.285187,173.761673,86.495270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.305000,327.026306,213.174850,86.294235,261.681488,175.035263,85.192070,248.192780,213.742661,85.273270,255.430878,261.399384,85.420547,264.061188,212.201782,84.730789,311.607849,211.308563,85.494392,320.886383,261.069122,86.774452,288.159485,261.231567,85.761810,313.273438,173.768082,86.502106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0.310000,327.026855,213.174057,86.291084,261.676514,175.039749,85.190186,248.191422,213.744720,85.278999,255.422028,261.398193,85.417755,264.045654,212.147522,84.711121,311.607666,211.312332,85.490067,320.887451,261.068848,86.776093,288.159210,261.229645,85.758110,313.281189,173.759689,86.496964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.315000,327.022705,213.176010,86.289558,261.679321,175.042847,85.192513,248.188324,213.746201,85.277367,255.423569,261.402771,85.423286,264.076569,212.290054,84.767876,311.620697,211.309921,85.488091,320.889069,261.072296,86.770729,288.159576,261.228241,85.759758,313.284821,173.756500,86.487755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.320000,327.036560,213.166702,86.269135,261.674561,175.038727,85.192238,248.189133,213.743515,85.274948,255.424942,261.400970,85.419991,264.062378,212.194458,84.734016,311.608002,211.315796,85.488281,320.883942,261.066986,86.781609,288.156982,261.227295,85.758049,313.271912,173.767395,86.493057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.325000,327.027191,213.159973,86.277298,261.678802,175.044067,85.189468,248.186142,213.748291,85.275864,255.425537,261.397491,85.420319,264.055145,212.174606,84.724716,311.608917,211.311081,85.488144,320.885254,261.070251,86.775345,288.160034,261.230255,85.757774,313.263641,173.776306,86.506645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.330000,327.084564,213.114304,86.345039,261.677704,175.051270,85.190819,248.186844,213.746765,85.275383,255.420898,261.402771,85.416954,264.103699,212.673187,84.871796,311.608215,211.307129,85.489075,320.889160,261.066010,86.773262,288.156555,261.225891,85.759346,313.267151,173.777435,86.508255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.335000,327.034149,213.188492,86.309486,261.673309,175.040955,85.188179,248.192413,213.740616,85.274742,255.423691,261.400146,85.420067,264.118195,212.324768,84.713684,311.606171,211.308655,85.490135,320.885254,261.061249,86.772652,288.158875,261.226196,85.760910,313.278503,173.764359,86.495087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.340000,327.083282,213.108124,86.349648,261.677734,175.039444,85.192703,248.189117,213.741989,85.273674,255.426285,261.395416,85.423950,264.162292,212.747330,84.841927,311.614929,211.305984,85.485023,320.894440,261.063171,86.770752,288.152252,261.233093,85.760872,313.272675,173.768188,86.494499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.345000,327.040344,213.184067,86.304955,261.675934,175.035339,85.195587,248.188919,213.736938,85.271393,255.430191,261.401642,85.418259,264.075775,212.823486,84.923096,311.614716,211.311951,85.489861,320.883209,261.072693,86.780098,288.156921,261.231079,85.761612,313.274933,173.766846,86.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.350000,327.027557,213.169922,86.273315,261.677704,175.039307,85.196411,248.382629,213.775391,85.351479,255.420410,261.402863,85.421425,264.117798,212.870361,84.885605,311.616302,211.315063,85.488762,320.885132,261.071686,86.779770,288.165375,261.230103,85.758957,313.269928,173.771439,86.498718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0.355000,327.018890,213.171677,86.284904,261.675781,175.044159,85.191528,248.499268,213.785629,85.313339,255.429947,261.404938,85.422951,264.125519,212.295364,84.709892,311.616364,211.308762,85.496635,320.884644,261.068878,86.779373,288.158081,261.232056,85.759430,313.273468,173.769699,86.501511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0.360000,327.024231,213.169174,86.295616,261.677490,175.042862,85.191254,248.316132,213.734650,85.241905,255.425186,261.400543,85.421623,264.113281,212.630798,84.847961,311.614929,211.310272,85.489845,320.887115,261.066254,86.778343,288.154144,261.234100,85.762070,313.278442,173.764557,86.492828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.365000,327.025360,213.182205,86.299171,261.680389,175.043106,85.191818,248.181274,213.744385,85.271126,255.424622,261.395172,85.420914,264.083466,212.781570,84.908302,311.618042,211.317505,85.488869,320.888062,261.069489,86.773392,288.161865,261.230072,85.749397,313.276642,173.762909,86.493172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0.370000,327.026672,213.179367,86.296150,261.678467,175.046463,85.187813,248.160828,213.747559,85.284409,255.430573,261.394135,85.413712,264.061981,212.205002,84.731262,311.608673,211.309158,85.492065,320.893768,261.069916,86.771278,288.158722,261.226685,85.757446,313.270813,173.765747,86.494453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0.375000,327.032196,213.164581,86.273430,261.678528,175.056854,85.194229,248.177933,213.740707,85.282494,255.429245,261.400482,85.413750,264.055847,212.138519,84.707672,311.615906,211.304626,85.486443,320.885559,261.075470,86.772911,288.157318,261.235687,85.758186,313.267212,173.773911,86.497818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,0.380000,327.026031,213.160797,86.280983,261.678925,175.049789,85.192169,248.193008,213.738007,85.272301,255.429474,261.402740,85.418419,264.104218,212.662521,84.865349,311.613556,211.302551,85.486557,320.886566,261.074951,86.776375,288.151855,261.235748,85.761009,313.271454,173.771194,86.497162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,0.385000,327.027344,213.172867,86.291176,261.673767,175.039749,85.188599,248.197266,213.739853,85.272980,255.425034,261.399841,85.421700,264.115906,212.320023,84.713158,311.466278,211.639114,85.686447,320.887299,261.072479,86.777039,288.155792,261.234985,85.762955,313.279785,173.762482,86.491051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,0.390000,327.024384,213.169540,86.289520,261.677368,175.036743,85.191269,248.196182,213.745926,85.275200,255.429779,261.396637,85.416611,264.059845,212.158936,84.712204,311.594543,211.372803,85.535660,320.885101,261.072662,86.779900,288.155029,261.231201,85.761192,313.266357,173.772903,86.500931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,0.395000,327.024597,213.181732,86.295006,261.674316,175.042557,85.192139,248.268158,213.609192,85.331337,255.425034,261.395996,85.411949,264.129211,212.259003,84.716469,311.619843,211.279160,85.470764,320.884186,261.074951,86.775856,288.156281,261.235870,85.762573,313.261871,173.776596,86.499138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,0.400000,327.083862,213.117050,86.349030,261.679688,175.050415,85.191452,248.206345,213.743164,85.272415,255.423599,261.398895,85.420006,264.065887,212.186447,84.729385,311.612885,211.293076,85.481186,320.891663,261.065186,86.774895,288.154358,261.241058,85.765495,313.273163,173.767242,86.503548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,0.405000,327.042725,213.184067,86.308846,261.591644,175.120605,85.251320,248.392090,213.780472,85.347794,255.428162,261.403137,85.419884,264.126190,212.264694,84.718704,311.616425,211.302811,85.490295,320.887573,261.067200,86.777412,288.157532,261.238892,85.760223,313.271973,173.768661,86.492966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,0.410000,327.025055,213.167297,86.289146,261.682190,175.045990,85.195198,248.302765,213.735275,85.245361,255.430634,261.399292,85.424133,264.065430,212.187592,84.729385,311.610382,211.313507,85.496918,320.884003,261.071136,86.778023,288.157104,261.227539,85.754326,313.273590,173.767685,86.493057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,0.415000,327.024048,213.170074,86.287598,261.678070,175.041809,85.195541,248.196625,213.738693,85.266518,255.432068,261.393646,85.415237,264.050629,212.172531,84.725616,311.606171,211.316162,85.492645,320.888031,261.072205,86.773926,288.159698,261.230408,85.760277,313.271057,173.766464,86.497688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,0.420000,327.022644,213.174561,86.293694,261.679871,175.046768,85.189888,248.168625,213.739685,85.281944,255.427216,261.398926,85.417877,264.052094,212.171967,84.727928,311.615112,211.316605,85.489548,320.895691,261.063965,86.769424,288.157043,261.237366,85.762802,313.274414,173.765793,86.496712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0.425000,327.031860,213.169998,86.277557,261.680054,175.036438,85.191841,248.177948,213.739426,85.281166,255.427368,261.404663,85.420952,264.102417,212.670349,84.873375,311.605682,211.312866,85.492279,320.891449,261.063721,86.778061,288.157837,261.230347,85.758995,313.275269,173.765030,86.500031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,0.430000,327.023682,213.174622,86.288956,261.682343,175.038315,85.189941,248.193115,213.745300,85.274422,255.424194,261.401154,85.419403,264.064819,212.209061,84.730103,311.609741,211.305603,85.489471,320.887573,261.069672,86.778336,288.156982,261.232117,85.758438,313.274902,173.766052,86.500618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,0.435000,327.031769,213.177032,86.294220,261.680481,175.048203,85.195137,248.196625,213.747009,85.272858,255.429901,261.394867,85.416481,264.051483,212.143738,84.711304,311.606873,211.306641,85.490089,320.890594,261.072998,86.783112,288.165741,261.225250,85.758400,313.281219,173.765747,86.494057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,0.440000,327.027435,213.180801,86.295006,261.679230,175.047272,85.193611,248.388519,213.779755,85.350243,255.426559,261.398926,85.420479,264.131592,212.264099,84.719856,311.611359,211.307648,85.489258,320.884949,261.073669,86.780739,288.162933,261.232819,85.759315,313.261536,173.780426,86.501846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0.445000,327.024719,213.175491,86.298889,261.598938,175.113571,85.257095,248.305893,213.737778,85.242432,255.424683,261.393829,85.418907,264.066010,212.192566,84.730080,311.613312,211.304291,85.493576,320.888489,261.069611,86.775261,288.159058,261.225159,85.757179,313.274231,173.770279,86.500351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,0.450000,327.024567,213.175613,86.290924,261.677551,175.047562,85.194023,248.202179,213.742661,85.268715,255.429504,261.402679,85.419128,264.054291,212.175522,84.727127,311.612915,211.309952,85.492523,320.891144,261.071228,86.770836,288.160553,261.233795,85.758766,313.278992,173.763824,86.489273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,0.455000,327.021912,213.176987,86.295570,261.683197,175.028427,85.188362,248.168579,213.740265,85.281586,255.432693,261.402832,85.413033,264.152191,212.766373,84.856453,311.606384,211.311127,85.489975,320.887726,261.074097,86.774376,288.159363,261.225464,85.756088,313.276855,173.764908,86.496613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,0.460000,327.024353,213.178879,86.294495,261.680023,175.039001,85.193077,248.178467,213.746902,85.277687,255.430634,261.405334,85.424545,264.054016,212.239273,84.743904,311.606934,211.311935,85.497231,320.886658,261.074097,86.771683,288.162872,261.224274,85.757233,313.264923,173.778397,86.499657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,0.465000,327.031677,213.171982,86.281967,261.676392,175.037399,85.193634,248.269501,213.610764,85.338043,255.433624,261.398773,85.412521,264.044769,212.143753,84.714912,311.611511,211.306351,85.488480,320.887665,261.067200,86.772232,288.162170,261.234772,85.756065,313.260223,173.779404,86.505585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,0.470000,327.025208,213.171249,86.290787,261.682007,175.041382,85.189278,248.209732,213.732910,85.271675,255.429031,261.400085,85.418518,264.131012,212.257202,84.711601,311.612671,211.312836,85.489525,320.891205,261.066315,86.775795,288.160065,261.223297,85.752098,313.274384,173.770294,86.502121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,0.475000,327.029358,213.166824,86.278130,261.678223,175.040909,85.196472,248.193024,213.740524,85.272438,255.424942,261.405060,85.422951,264.065430,212.190964,84.732224,311.612366,211.314819,85.491966,320.891479,261.072754,86.767738,288.158966,261.224915,85.762550,313.268616,173.773865,86.502220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,0.480000,327.024231,213.168961,86.292114,261.677887,175.038605,85.192932,248.190292,213.744598,85.272972,255.419189,261.404205,85.429794,264.059479,212.175583,84.726631,311.606659,211.315628,85.494087,320.887909,261.070831,86.772385,288.159821,261.232635,85.762054,313.277100,173.769608,86.498177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,0.485000,327.081512,213.115265,86.356041,261.678162,175.046494,85.197578,248.194061,213.740280,85.270782,255.426559,261.400360,85.417587,264.109161,212.667603,84.872139,311.608337,211.308456,85.495140,320.887878,261.071991,86.773438,288.152832,261.231598,85.763046,313.283508,173.764694,86.499046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,0.490000,327.036621,213.180069,86.305023,261.678284,175.042465,85.192917,248.193924,213.743881,85.273285,255.426788,261.402283,85.418015,264.111450,212.324295,84.719658,311.607788,211.315598,85.486679,320.884369,261.074646,86.781349,288.152740,261.236542,85.764091,313.279663,173.759094,86.491356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,0.495000,327.018036,213.168121,86.290894,261.600464,175.113739,85.250008,248.191696,213.743744,85.278824,255.428558,261.403717,85.422615,264.057770,212.170151,84.719452,311.608551,211.310684,85.493607,320.885742,261.076050,86.777412,288.160187,261.227600,85.761444,313.278229,173.763687,86.493622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,0.500000,327.025513,213.161560,86.291817,261.683044,175.052795,85.195213,248.192169,213.741959,85.270065,255.428879,261.402252,85.421539,264.129425,212.259659,84.718872,311.602814,211.304901,85.496574,320.886108,261.069641,86.776680,288.158264,261.238831,85.758751,313.277405,173.763229,86.497711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0.505000,327.024506,213.174561,86.296272,261.680420,175.044586,85.190857,248.189270,213.739349,85.276123,255.429977,261.403503,85.424683,264.104614,212.680862,84.875717,311.612732,211.307159,85.491821,320.882904,261.072327,86.776817,288.157990,261.235321,85.760750,313.284027,173.758377,86.493126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,0.510000,327.089447,213.118256,86.349487,261.674316,175.047424,85.190033,248.190933,213.741562,85.273270,255.426849,261.394592,85.418541,264.050385,212.234329,84.744347,311.615814,211.309875,85.493240,320.887726,261.072449,86.782120,288.158295,261.234772,85.763168,313.282501,173.763763,86.493568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,0.515000,327.042847,213.176163,86.294579,261.679871,175.039688,85.193031,248.190582,213.744568,85.275513,255.427444,261.402557,85.423592,264.108398,212.649338,84.859406,311.610596,211.315125,85.496399,320.891022,261.070404,86.781448,288.158966,261.232361,85.759369,313.284454,173.761536,86.494743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,0.520000,327.021149,213.176514,86.292542,261.685272,175.038971,85.195045,248.189850,213.743393,85.275665,255.426559,261.409302,85.419945,264.055603,212.175842,84.786613,311.614929,211.306702,85.490814,320.889832,261.069977,86.773819,288.165161,261.229462,85.754509,313.267761,173.774307,86.506943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0.525000,327.027557,213.166519,86.291908,261.680969,175.046844,85.198524,248.192368,213.746323,85.273819,255.434723,261.397919,85.419861,264.111328,212.640778,84.858818,311.614807,211.310699,85.493996,320.890808,261.067139,86.772636,288.159882,261.235565,85.761444,313.265961,173.778336,86.506012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,0.530000,327.020142,213.168152,86.284958,261.677338,175.052475,85.192955,248.188629,213.742920,85.277870,255.427475,261.399750,85.419746,264.121246,212.867599,84.881241,311.611877,211.275452,85.482414,320.891815,261.068237,86.771622,288.160126,261.236328,85.759720,313.266388,173.776566,86.504684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,0.535000,327.024841,213.170029,86.292450,261.680084,175.056839,85.196892,248.183273,213.743484,85.280327,255.429382,261.398346,85.416634,264.116119,212.871414,84.881149,311.543304,211.243286,85.517838,320.892487,261.071320,86.772171,288.159790,261.235046,85.764671,313.276978,173.767883,86.497894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,0.540000,327.029663,213.172668,86.293442,261.680908,175.046387,85.192169,248.183380,213.741776,85.282822,255.428757,261.401489,85.416359,264.096222,212.735718,84.896561,311.615326,211.296204,85.481644,320.888245,261.070465,86.773666,288.160065,261.231628,85.764000,313.276642,173.764542,86.494408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,0.545000,327.027985,213.171417,86.292290,261.599274,175.117249,85.245911,248.187775,213.747284,85.277367,255.426590,261.407898,85.421509,264.058228,212.202713,84.740959,311.609192,211.315598,85.495911,320.896393,261.070282,86.773026,288.158936,261.224762,85.761330,313.276428,173.764389,86.498734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,0.550000,327.025940,213.176102,86.298309,261.678436,175.048462,85.192665,248.188889,213.735123,85.276894,255.425476,261.408600,85.420494,264.048676,212.145782,84.714088,311.614532,211.313004,85.492584,320.891418,261.070831,86.777382,288.159332,261.229004,85.758408,313.267487,173.772598,86.504608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,0.555000,327.028320,213.172318,86.292076,261.679199,175.033752,85.193542,248.191925,213.743439,85.275627,255.433136,261.394501,85.414368,264.054016,212.171234,84.721474,311.611725,211.308914,85.488319,320.789612,260.986145,86.794472,288.156769,261.233734,85.763260,313.274719,173.771286,86.503647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,0.560000,327.033112,213.175797,86.292267,261.680969,175.038467,85.190285,248.192230,213.745087,85.276581,255.431747,261.393616,85.415024,264.129883,212.269913,84.717514,311.611938,211.309479,85.491508,320.883698,261.039856,86.765663,288.343994,261.252777,85.651901,313.269623,173.775940,86.503242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0.565000,327.028412,213.173462,86.295784,261.674469,175.040222,85.193817,248.190186,213.742935,85.275055,255.431320,261.405914,85.421532,264.065796,212.187210,84.734596,311.605865,211.322540,85.496780,320.891296,261.071320,86.776108,288.162323,261.240967,85.762817,313.277740,173.767609,86.501274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,0.570000,327.029388,213.179245,86.294220,261.682892,175.043213,85.190689,248.186020,213.742889,85.278267,255.421341,261.401978,85.422005,264.154236,212.757172,84.853836,311.612274,211.319580,85.495453,320.888641,261.073883,86.780342,288.151123,261.227875,85.760506,313.277557,173.765488,86.499535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,0.575000,327.025208,213.171707,86.292290,261.673737,175.044754,85.194221,248.190186,213.744324,85.276054,255.426163,261.402435,85.421921,264.073608,212.841415,84.924034,311.538910,211.256134,85.530228,320.884277,261.072845,86.780022,288.157013,261.226868,85.759377,313.275208,173.766693,86.496193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,0.580000,327.022919,213.176682,86.293648,261.679474,175.041351,85.193771,248.190994,213.748520,85.278297,255.422974,261.400085,85.421318,264.116821,212.321701,84.721642,311.618896,211.302231,85.484230,320.782379,260.984497,86.796806,288.161896,261.227905,85.759117,313.269562,173.771576,86.500763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,0.585000,327.033600,213.170456,86.291794,261.674957,175.042389,85.192131,248.191086,213.743362,85.274384,255.426682,261.398804,85.422516,264.133575,212.253189,84.710968,311.614624,211.318024,85.489883,320.882294,261.039124,86.760841,288.159882,261.227142,85.757828,313.278320,173.765427,86.496758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,0.590000,327.031250,213.172363,86.290894,261.671967,175.049850,85.189888,248.189316,213.739792,85.273018,255.426132,261.399902,85.417168,264.059265,212.185989,84.726585,311.605743,211.313629,85.490471,320.886017,261.073334,86.772385,288.156219,261.229706,85.760223,313.285095,173.757370,86.485786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,0.595000,327.032196,213.161255,86.272324,261.670288,175.045425,85.189117,248.191971,213.740723,85.269714,255.423126,261.398865,85.420593,264.057709,212.167938,84.725960,311.610443,211.313705,85.491417,320.878967,261.079407,86.784615,288.156067,261.225464,85.757195,313.281372,173.758606,86.484932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,0.600000,327.019073,213.174377,86.289612,261.680420,175.046936,85.190765,248.194031,213.746033,85.272530,255.425903,261.401245,85.422523,264.055267,212.176666,84.726990,311.533203,211.250076,85.528877,320.886810,261.074890,86.779137,288.154572,261.231567,85.760658,313.278931,173.759766,86.493958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
